signal_date,ticker,strategy,signal,close,rsi,deviation,score,adx,ret_5d,ticker_class
2026-06-17,COIN,逆張り,HOLD,164.915,44.64,-7.5682,,,,
2026-06-17,FNGG,逆張り,HOLD,227.875,44.95,-0.1188,,,,
2026-06-17,GOOGL,逆張り,HOLD,363.79,44.36,-0.4749,,,,
2026-06-17,INTC,逆張り,HOLD,121.1,56.73,15.4047,,,,
2026-06-17,IWM,逆張り,HOLD,289.88,54.58,2.819,,,,
2026-06-17,META,逆張り,SELL,567.58,38.09,-6.4367,,,,
2026-06-17,MSFT,逆張り,HOLD,378.91,30.23,-7.6348,,,,
2026-06-17,MSTR,逆張り,HOLD,116.56,34.25,-19.3292,,,,
2026-06-17,MU,逆張り,HOLD,1043.1899,60.65,27.6641,,,,
2026-06-17,NUGT,逆張り,HOLD,147.93,49.04,-9.392,,,,
2026-06-17,NVDA,逆張り,HOLD,204.65,43.4,-1.7645,,,,
2026-06-17,QCOM,逆張り,HOLD,212.97,48.81,5.3582,,,,
2026-06-17,QQQ,逆張り,HOLD,722.51,51.22,2.9682,,,,
2026-06-17,SOFI,逆張り,HOLD,17.42,56.68,3.1588,,,,
2026-06-17,SOXL,逆張り,HOLD,233.86,53.91,25.432,,,,
2026-06-17,SOXS,逆張り,HOLD,4.46,35.13,-57.6537,,,,
2026-06-17,SPXS,逆張り,HOLD,27.46,51.01,-4.0776,,,,
2026-06-17,SPY,逆張り,HOLD,740.96,48.22,1.0836,,,,
2026-06-17,SQQQ,逆張り,HOLD,39.52,46.14,-12.9927,,,,
2026-06-17,TECL,逆張り,HOLD,216.97,50.11,10.1758,,,,
2026-06-17,TQQQ,逆張り,HOLD,77.54,49.37,5.7284,,,,
2026-06-17,TSLL,逆張り,HOLD,12.92,42.08,-7.6597,,,,
2026-06-17,TSM,逆張り,HOLD,432.15,55.0,5.6,,,,
2026-06-17,UPRO,逆張り,HOLD,138.74,46.71,1.6509,,,,
2026-06-18,AAPL,トレンドフォロー,HOLD,298.01,48.98,1.6402,,,,
2026-06-18,AMAT,トレンドフォロー,BUY,617.11,78.24,30.3179,,,,
2026-06-18,AMD,トレンドフォロー,HOLD,537.37,60.67,20.9267,,,,
2026-06-18,AMZN,トレンドフォロー,SELL,244.39,43.89,-2.5763,,,,
2026-06-18,AVGO,トレンドフォロー,HOLD,411.35,52.37,1.8798,,,,
2026-06-18,CLSK,トレンドフォロー,HOLD,17.24,57.72,13.381,,,,
2026-06-18,COIN,トレンドフォロー,HOLD,163.26,43.26,-8.1151,,,,
2026-06-18,FNGG,トレンドフォロー,HOLD,241.576,53.39,5.5834,,,,
2026-06-18,GOOGL,トレンドフォロー,HOLD,368.03,48.67,0.6515,,,,
2026-06-18,INTC,トレンドフォロー,BUY,133.99,65.7,25.9869,,,,
2026-06-18,IWM,トレンドフォロー,HOLD,295.59,61.94,4.5971,,,,
2026-06-18,META,トレンドフォロー,HOLD,577.22,42.88,-4.622,,,,
2026-06-18,MSFT,トレンドフォロー,HOLD,379.4,30.7,-7.175,,,,
2026-06-18,MSTR,トレンドフォロー,SELL,112.53,31.99,-21.2688,,,,
2026-06-18,MU,トレンドフォロー,HOLD,1133.99,66.84,36.1999,,,,
2026-06-18,NUGT,トレンドフォロー,HOLD,141.46,45.66,-12.7867,,,,
2026-06-18,NVDA,トレンドフォロー,HOLD,210.69,50.56,1.0789,,,,
2026-06-18,QCOM,トレンドフォロー,HOLD,226.11,55.46,11.2154,,,,
2026-06-18,QQQ,トレンドフォロー,HOLD,740.62,58.81,5.2642,,,,
2026-06-18,SOFI,トレンドフォロー,HOLD,17.91,60.89,5.7479,,,,
2026-06-18,SOXL,トレンドフォロー,HOLD,279.29,62.04,46.2461,,,,
2026-06-18,SOXS,トレンドフォロー,SELL,3.59,30.73,-64.7817,,,,
2026-06-18,SPXS,トレンドフォロー,HOLD,26.67,45.47,-6.5254,,,,
2026-06-18,SPY,トレンドフォロー,HOLD,746.74,54.2,2.0284,,,,
2026-06-18,SQQQ,トレンドフォロー,HOLD,36.75,39.57,-18.3306,,,,
2026-06-18,TECL,トレンドフォロー,HOLD,236.49,56.91,18.9225,,,,
2026-06-18,TQQQ,トレンドフォロー,HOLD,82.87,56.77,12.2843,,,,
2026-06-18,TSLL,トレンドフォロー,HOLD,13.16,44.28,-5.6709,,,,
2026-06-18,TSM,トレンドフォロー,BUY,462.12,65.57,12.2161,,,,
2026-06-18,UPRO,トレンドフォロー,HOLD,142.81,52.51,4.3969,,,,
2026-06-18,AAPL,逆張り,HOLD,298.01,48.98,1.6402,,,,
2026-06-18,AMAT,逆張り,HOLD,617.11,78.24,30.3179,,,,
2026-06-18,AMD,逆張り,HOLD,537.37,60.67,20.9267,,,,
2026-06-18,AMZN,逆張り,HOLD,244.39,43.89,-2.5763,,,,
2026-06-18,AVGO,逆張り,HOLD,411.35,52.37,1.8798,,,,
2026-06-18,CLSK,逆張り,HOLD,17.24,57.72,13.381,,,,
2026-06-18,COIN,逆張り,HOLD,163.26,43.26,-8.1151,,,,
2026-06-18,FNGG,逆張り,HOLD,241.576,53.39,5.5834,,,,
2026-06-18,GOOGL,逆張り,HOLD,368.03,48.67,0.6515,,,,
2026-06-18,INTC,逆張り,HOLD,133.99,65.7,25.9869,,,,
2026-06-18,IWM,逆張り,HOLD,295.59,61.94,4.5971,,,,
2026-06-18,META,逆張り,HOLD,577.22,42.88,-4.622,,,,
2026-06-18,MSFT,逆張り,HOLD,379.4,30.7,-7.175,,,,
2026-06-18,MSTR,逆張り,HOLD,112.53,31.99,-21.2688,,,,
2026-06-18,MU,逆張り,HOLD,1133.99,66.84,36.1999,,,,
2026-06-18,NUGT,逆張り,HOLD,141.46,45.66,-12.7867,,,,
2026-06-18,NVDA,逆張り,HOLD,210.69,50.56,1.0789,,,,
2026-06-18,QCOM,逆張り,HOLD,226.11,55.46,11.2154,,,,
2026-06-18,QQQ,逆張り,HOLD,740.62,58.81,5.2642,,,,
2026-06-18,SOFI,逆張り,HOLD,17.91,60.89,5.7479,,,,
2026-06-18,SOXL,逆張り,HOLD,279.29,62.04,46.2461,,,,
2026-06-18,SOXS,逆張り,HOLD,3.59,30.73,-64.7817,,,,
2026-06-18,SPXS,逆張り,HOLD,26.67,45.47,-6.5254,,,,
2026-06-18,SPY,逆張り,HOLD,746.74,54.2,2.0284,,,,
2026-06-18,SQQQ,逆張り,HOLD,36.75,39.57,-18.3306,,,,
2026-06-18,TECL,逆張り,HOLD,236.49,56.91,18.9225,,,,
2026-06-18,TQQQ,逆張り,HOLD,82.87,56.77,12.2843,,,,
2026-06-18,TSLL,逆張り,HOLD,13.16,44.28,-5.6709,,,,
2026-06-18,TSM,逆張り,HOLD,462.12,65.57,12.2161,,,,
2026-06-18,UPRO,逆張り,HOLD,142.81,52.51,4.3969,,,,
2026-06-22,AAPL,トレンドフォロー,HOLD,297.01,47.57,1.235,,,,
2026-06-22,AMAT,トレンドフォロー,HOLD,640.18,80.81,32.9083,,,,
2026-06-22,AMD,トレンドフォロー,HOLD,551.63,63.21,22.6912,,,,
2026-06-22,AMZN,トレンドフォロー,SELL,232.79,34.24,-6.8735,,,,
2026-06-22,AVGO,トレンドフォロー,HOLD,392.13,45.68,-2.7438,,,,
2026-06-22,CLSK,トレンドフォロー,HOLD,17.45,59.27,13.9416,,,,
2026-06-22,COIN,トレンドフォロー,HOLD,164.84,45.07,-6.8977,,,,
2026-06-22,FNGG,トレンドフォロー,HOLD,228.461,45.9,-0.1414,,,,
2026-06-22,GOOGL,トレンドフォロー,HOLD,349.68,35.45,-4.1629,,,,
2026-06-22,INTC,トレンドフォロー,HOLD,140.94,69.49,30.4522,,,,
2026-06-22,IWM,トレンドフォロー,HOLD,298.18,64.82,5.2306,,,,
2026-06-22,META,トレンドフォロー,HOLD,563.85,38.31,-6.5198,,,,
2026-06-22,MSFT,トレンドフォロー,SELL,367.34,25.89,-9.6795,,,,
2026-06-22,MSTR,トレンドフォロー,SELL,109.46,30.3,-22.5319,,,,
2026-06-22,MU,トレンドフォロー,HOLD,1211.38,71.14,42.3361,,,,
2026-06-22,NUGT,トレンドフォロー,HOLD,137.75,43.74,-14.4449,,,,
2026-06-22,NVDA,トレンドフォロー,HOLD,208.65,48.27,0.0953,,,,
2026-06-22,QCOM,トレンドフォロー,HOLD,221.9,53.01,8.6599,,,,
2026-06-22,QQQ,トレンドフォロー,HOLD,737.95,57.35,4.6354,,,,
2026-06-22,SOFI,トレンドフォロー,HOLD,17.1,51.68,0.9178,,,,
2026-06-22,SOXL,トレンドフォロー,HOLD,300.77,65.26,53.1972,,,,
2026-06-22,SOXS,トレンドフォロー,SELL,3.3,29.37,-66.5222,,,,
2026-06-22,SPXS,トレンドフォロー,HOLD,26.92,47.48,-5.3885,,,,
2026-06-22,SPY,トレンドフォロー,HOLD,744.39,52.15,1.6227,,,,
2026-06-22,SQQQ,トレンドフォロー,SELL,36.93,40.18,-17.2064,,,,
2026-06-22,TECL,トレンドフォロー,HOLD,239.87,58.01,19.4209,,,,
2026-06-22,TQQQ,トレンドフォロー,HOLD,82.58,56.27,11.246,,,,
2026-06-22,TSLL,トレンドフォロー,HOLD,13.47,47.16,-3.2861,,,,
2026-06-22,TSM,トレンドフォロー,HOLD,467.67,67.16,12.8173,,,,
2026-06-22,UPRO,トレンドフォロー,HOLD,141.42,50.42,3.2106,,,,
2026-06-22,AAPL,逆張り,HOLD,297.01,47.57,1.235,,,,
2026-06-22,AMAT,逆張り,HOLD,640.18,80.81,32.9083,,,,
2026-06-22,AMD,逆張り,HOLD,551.63,63.21,22.6912,,,,
2026-06-22,AMZN,逆張り,HOLD,232.79,34.24,-6.8735,,,,
2026-06-22,AVGO,逆張り,HOLD,392.13,45.68,-2.7438,,,,
2026-06-22,CLSK,逆張り,HOLD,17.45,59.27,13.9416,,,,
2026-06-22,COIN,逆張り,HOLD,164.84,45.07,-6.8977,,,,
2026-06-22,FNGG,逆張り,HOLD,228.461,45.9,-0.1414,,,,
2026-06-22,GOOGL,逆張り,SELL,349.68,35.45,-4.1629,,,,
2026-06-22,INTC,逆張り,HOLD,140.94,69.49,30.4522,,,,
2026-06-22,IWM,逆張り,HOLD,298.18,64.82,5.2306,,,,
2026-06-22,META,逆張り,HOLD,563.85,38.31,-6.5198,,,,
2026-06-22,MSFT,逆張り,HOLD,367.34,25.89,-9.6795,,,,
2026-06-22,MSTR,逆張り,SELL,109.46,30.3,-22.5319,,,,
2026-06-22,MU,逆張り,HOLD,1211.38,71.14,42.3361,,,,
2026-06-22,NUGT,逆張り,HOLD,137.75,43.74,-14.4449,,,,
2026-06-22,NVDA,逆張り,HOLD,208.65,48.27,0.0953,,,,
2026-06-22,QCOM,逆張り,HOLD,221.9,53.01,8.6599,,,,
2026-06-22,QQQ,逆張り,HOLD,737.95,57.35,4.6354,,,,
2026-06-22,SOFI,逆張り,HOLD,17.1,51.68,0.9178,,,,
2026-06-22,SOXL,逆張り,HOLD,300.77,65.26,53.1972,,,,
2026-06-22,SOXS,逆張り,HOLD,3.3,29.37,-66.5222,,,,
2026-06-22,SPXS,逆張り,HOLD,26.92,47.48,-5.3885,,,,
2026-06-22,SPY,逆張り,HOLD,744.39,52.15,1.6227,,,,
2026-06-22,SQQQ,逆張り,SELL,36.93,40.18,-17.2064,,,,
2026-06-22,TECL,逆張り,HOLD,239.87,58.01,19.4209,,,,
2026-06-22,TQQQ,逆張り,HOLD,82.58,56.27,11.246,,,,
2026-06-22,TSLL,逆張り,HOLD,13.47,47.16,-3.2861,,,,
2026-06-22,TSM,逆張り,HOLD,467.67,67.16,12.8173,,,,
2026-06-22,UPRO,逆張り,HOLD,141.42,50.42,3.2106,,,,
2026-06-23,AAPL,トレンドフォロー,HOLD,294.3,43.77,0.2961,,,,
2026-06-23,AMAT,トレンドフォロー,HOLD,585.88,61.77,20.3647,,,,
2026-06-23,AMD,トレンドフォロー,HOLD,519.85,54.49,14.7483,,,,
2026-06-23,AMZN,トレンドフォロー,SELL,234.11,36.02,-6.0546,,,,
2026-06-23,AVGO,トレンドフォロー,HOLD,380.15,42.12,-5.3155,,,,
2026-06-23,CLSK,トレンドフォロー,HOLD,17.19,56.42,11.5774,,,,
2026-06-23,COIN,トレンドフォロー,HOLD,158.18,39.21,-10.1924,,,,
2026-06-23,FNGG,トレンドフォロー,SELL,217.283,40.52,-4.7938,,,,
2026-06-23,GOOGL,トレンドフォロー,HOLD,346.13,33.49,-4.8976,,,,
2026-06-23,INTC,トレンドフォロー,HOLD,132.28,60.27,21.1111,,,,
2026-06-23,IWM,トレンドフォロー,HOLD,295.32,59.32,4.0071,,,,
2026-06-23,META,トレンドフォロー,HOLD,562.2,37.76,-6.4834,,,,
2026-06-23,MSFT,トレンドフォロー,SELL,373.94,32.34,-7.694,,,,
2026-06-23,MSTR,トレンドフォロー,SELL,103.84,27.36,-25.5465,,,,
2026-06-23,MU,トレンドフォロー,HOLD,1051.77,54.85,22.1766,,,,
2026-06-23,NUGT,トレンドフォロー,HOLD,124.62,37.54,-21.737,,,,
2026-06-23,NVDA,トレンドフォロー,HOLD,200.04,39.81,-3.8459,,,,
2026-06-23,QCOM,トレンドフォロー,HOLD,204.13,43.91,-0.0397,,,,
2026-06-23,QQQ,トレンドフォロー,HOLD,713.65,46.09,1.2314,,,,
2026-06-23,SOFI,トレンドフォロー,HOLD,17.29,53.51,1.9377,,,,
2026-06-23,SOXL,トレンドフォロー,HOLD,231.42,50.03,16.8549,,,,
2026-06-23,SOXS,トレンドフォロー,HOLD,4.04,37.26,-57.7999,,,,
2026-06-23,SPXS,トレンドフォロー,HOLD,27.84,54.34,-2.0521,,,,
2026-06-23,SPY,トレンドフォロー,HOLD,733.58,43.71,0.1397,,,,
2026-06-23,SQQQ,トレンドフォロー,HOLD,40.56,51.3,-8.6642,,,,
2026-06-23,TECL,トレンドフォロー,HOLD,210.24,46.45,4.4315,,,,
2026-06-23,TQQQ,トレンドフォロー,HOLD,74.44,44.21,0.2667,,,,
2026-06-23,TSLL,トレンドフォロー,HOLD,11.82,36.11,-14.5019,,,,
2026-06-23,TSM,トレンドフォロー,BUY,436.39,52.11,5.0015,,,,
2026-06-23,UPRO,トレンドフォロー,HOLD,135.38,42.32,-1.1398,,,,
2026-06-23,AAPL,逆張り,HOLD,294.3,43.77,0.2961,,,,
2026-06-23,AMAT,逆張り,HOLD,585.88,61.77,20.3647,,,,
2026-06-23,AMD,逆張り,HOLD,519.85,54.49,14.7483,,,,
2026-06-23,AMZN,逆張り,HOLD,234.11,36.02,-6.0546,,,,
2026-06-23,AVGO,逆張り,HOLD,380.15,42.12,-5.3155,,,,
2026-06-23,CLSK,逆張り,HOLD,17.19,56.42,11.5774,,,,
2026-06-23,COIN,逆張り,HOLD,158.18,39.21,-10.1924,,,,
2026-06-23,FNGG,逆張り,HOLD,217.283,40.52,-4.7938,,,,
2026-06-23,GOOGL,逆張り,HOLD,346.13,33.49,-4.8976,,,,
2026-06-23,INTC,逆張り,HOLD,132.28,60.27,21.1111,,,,
2026-06-23,IWM,逆張り,HOLD,295.32,59.32,4.0071,,,,
2026-06-23,META,逆張り,HOLD,562.2,37.76,-6.4834,,,,
2026-06-23,MSFT,逆張り,HOLD,373.94,32.34,-7.694,,,,
2026-06-23,MSTR,逆張り,HOLD,103.84,27.36,-25.5465,,,,
2026-06-23,MU,逆張り,HOLD,1051.77,54.85,22.1766,,,,
2026-06-23,NUGT,逆張り,HOLD,124.62,37.54,-21.737,,,,
2026-06-23,NVDA,逆張り,HOLD,200.04,39.81,-3.8459,,,,
2026-06-23,QCOM,逆張り,HOLD,204.13,43.91,-0.0397,,,,
2026-06-23,QQQ,逆張り,SELL,713.65,46.09,1.2314,,,,
2026-06-23,SOFI,逆張り,HOLD,17.29,53.51,1.9377,,,,
2026-06-23,SOXL,逆張り,HOLD,231.42,50.03,16.8549,,,,
2026-06-23,SOXS,逆張り,HOLD,4.04,37.26,-57.7999,,,,
2026-06-23,SPXS,逆張り,HOLD,27.84,54.34,-2.0521,,,,
2026-06-23,SPY,逆張り,HOLD,733.58,43.71,0.1397,,,,
2026-06-23,SQQQ,逆張り,HOLD,40.56,51.3,-8.6642,,,,
2026-06-23,TECL,逆張り,HOLD,210.24,46.45,4.4315,,,,
2026-06-23,TQQQ,逆張り,SELL,74.44,44.21,0.2667,,,,
2026-06-23,TSLL,逆張り,HOLD,11.82,36.11,-14.5019,,,,
2026-06-23,TSM,逆張り,HOLD,436.39,52.11,5.0015,,,,
2026-06-23,UPRO,逆張り,HOLD,135.38,42.32,-1.1398,,,,
2026-06-24,AAPL,トレンドフォロー,HOLD,293.08,42.09,-0.1139,,,,
2026-06-24,AMAT,トレンドフォロー,HOLD,588.97,62.33,19.7726,,,,
2026-06-24,AMD,トレンドフォロー,HOLD,519.74,54.46,13.9059,,,,
2026-06-24,AMZN,トレンドフォロー,SELL,234.27,36.25,-5.7149,,,,
2026-06-24,AVGO,トレンドフォロー,HOLD,382.07,42.95,-4.6122,,,,
2026-06-24,CLSK,トレンドフォロー,HOLD,16.23,47.12,5.0722,,,,
2026-06-24,COIN,トレンドフォロー,HOLD,150.11,33.37,-14.1556,,,,
2026-06-24,FNGG,トレンドフォロー,SELL,212.269,38.52,-6.4212,,,,
2026-06-24,GOOGL,トレンドフォロー,HOLD,345.29,33.01,-4.8904,,,,
2026-06-24,INTC,トレンドフォロー,HOLD,131.65,59.63,19.3389,,,,
2026-06-24,IWM,トレンドフォロー,HOLD,296.69,61.08,4.2613,,,,
2026-06-24,META,トレンドフォロー,HOLD,557.67,36.17,-6.9083,,,,
2026-06-24,MSFT,トレンドフォロー,SELL,365.46,28.76,-9.3545,,,,
2026-06-24,MSTR,トレンドフォロー,SELL,94.13,23.07,-31.4211,,,,
2026-06-24,MU,トレンドフォロー,HOLD,1048.51,54.56,20.5165,,,,
2026-06-24,NUGT,トレンドフォロー,HOLD,114.69,33.59,-26.8783,,,,
2026-06-24,NVDA,トレンドフォロー,HOLD,199.0,38.89,-4.1426,,,,
2026-06-24,QCOM,トレンドフォロー,SELL,197.41,40.96,-3.1731,,,,
2026-06-24,QQQ,トレンドフォロー,HOLD,710.62,44.84,0.7622,,,,
2026-06-24,SOFI,トレンドフォロー,BUY,17.31,53.72,1.9534,,,,
2026-06-24,SOXL,トレンドフォロー,HOLD,229.57,49.69,15.0274,,,,
2026-06-24,SOXS,トレンドフォロー,HOLD,4.08,38.11,-55.6655,,,,
2026-06-24,SPXS,トレンドフォロー,HOLD,27.92,56.44,-0.888,,,,
2026-06-24,SPY,トレンドフォロー,HOLD,733.24,43.47,0.0887,,,,
2026-06-24,SQQQ,トレンドフォロー,HOLD,40.45,50.98,-8.5142,,,,
2026-06-24,TECL,トレンドフォロー,HOLD,206.15,45.13,2.3606,,,,
2026-06-24,TQQQ,トレンドフォロー,HOLD,73.3,42.78,-1.2077,,,,
2026-06-24,TSLL,トレンドフォロー,HOLD,11.42,34.38,-16.0869,,,,
2026-06-24,TSM,トレンドフォロー,HOLD,440.83,53.74,5.7567,,,,
2026-06-24,UPRO,トレンドフォロー,SELL,134.7,41.49,-1.5578,,,,
2026-06-24,AAPL,逆張り,HOLD,293.08,42.09,-0.1139,,,,
2026-06-24,AMAT,逆張り,HOLD,588.97,62.33,19.7726,,,,
2026-06-24,AMD,逆張り,HOLD,519.74,54.46,13.9059,,,,
2026-06-24,AMZN,逆張り,HOLD,234.27,36.25,-5.7149,,,,
2026-06-24,AVGO,逆張り,HOLD,382.07,42.95,-4.6122,,,,
2026-06-24,CLSK,逆張り,HOLD,16.23,47.12,5.0722,,,,
2026-06-24,COIN,逆張り,HOLD,150.11,33.37,-14.1556,,,,
2026-06-24,FNGG,逆張り,HOLD,212.269,38.52,-6.4212,,,,
2026-06-24,GOOGL,逆張り,HOLD,345.29,33.01,-4.8904,,,,
2026-06-24,INTC,逆張り,HOLD,131.65,59.63,19.3389,,,,
2026-06-24,IWM,逆張り,HOLD,296.69,61.08,4.2613,,,,
2026-06-24,META,逆張り,HOLD,557.67,36.17,-6.9083,,,,
2026-06-24,MSFT,逆張り,HOLD,365.46,28.76,-9.3545,,,,
2026-06-24,MSTR,逆張り,HOLD,94.13,23.07,-31.4211,,,,
2026-06-24,MU,逆張り,HOLD,1048.51,54.56,20.5165,,,,
2026-06-24,NUGT,逆張り,SELL,114.69,33.59,-26.8783,,,,
2026-06-24,NVDA,逆張り,HOLD,199.0,38.89,-4.1426,,,,
2026-06-24,QCOM,逆張り,HOLD,197.41,40.96,-3.1731,,,,
2026-06-24,QQQ,逆張り,HOLD,710.62,44.84,0.7622,,,,
2026-06-24,SOFI,逆張り,HOLD,17.31,53.72,1.9534,,,,
2026-06-24,SOXL,逆張り,HOLD,229.57,49.69,15.0274,,,,
2026-06-24,SOXS,逆張り,HOLD,4.08,38.11,-55.6655,,,,
2026-06-24,SPXS,逆張り,HOLD,27.92,56.44,-0.888,,,,
2026-06-24,SPY,逆張り,HOLD,733.24,43.47,0.0887,,,,
2026-06-24,SQQQ,逆張り,HOLD,40.45,50.98,-8.5142,,,,
2026-06-24,TECL,逆張り,HOLD,206.15,45.13,2.3606,,,,
2026-06-24,TQQQ,逆張り,HOLD,73.3,42.78,-1.2077,,,,
2026-06-24,TSLL,逆張り,HOLD,11.42,34.38,-16.0869,,,,
2026-06-24,TSM,逆張り,HOLD,440.83,53.74,5.7567,,,,
2026-06-24,UPRO,逆張り,HOLD,134.7,41.49,-1.5578,,,,
2026-06-25,AAPL,トレンドフォロー,SELL,275.15,25.88,-5.9391,,,,
2026-06-25,AMAT,トレンドフォロー,BUY,668.0,73.42,33.5097,,,,
2026-06-25,AMD,トレンドフォロー,HOLD,532.57,57.39,15.7736,,,,
2026-06-25,AMZN,トレンドフォロー,SELL,227.01,30.64,-8.2502,,,,
2026-06-25,AVGO,トレンドフォロー,HOLD,378.91,41.85,-5.1513,,,,
2026-06-25,CLSK,トレンドフォロー,HOLD,15.87,44.09,2.6043,,,,
2026-06-25,COIN,トレンドフォロー,HOLD,142.52,28.87,-17.7541,,,,
2026-06-25,FNGG,トレンドフォロー,SELL,208.792,36.93,-7.5955,,,,
2026-06-25,GOOGL,トレンドフォロー,HOLD,343.71,32.05,-5.0791,,,,
2026-06-25,INTC,トレンドフォロー,HOLD,132.87,60.53,19.2555,,,,
2026-06-25,IWM,トレンドフォロー,HOLD,298.91,63.88,4.7837,,,,
2026-06-25,META,トレンドフォロー,HOLD,542.87,31.38,-8.9624,,,,
2026-06-25,MSFT,トレンドフォロー,SELL,352.83,24.32,-11.9508,,,,
2026-06-25,MSTR,トレンドフォロー,SELL,85.33,19.92,-36.6635,,,,
2026-06-25,MU,トレンドフォロー,BUY,1213.5601,64.8,36.8514,,,,
2026-06-25,NUGT,トレンドフォロー,SELL,118.15,36.23,-23.7547,,,,
2026-06-25,NVDA,トレンドフォロー,HOLD,195.74,36.01,-5.4494,,,,
2026-06-25,QCOM,トレンドフォロー,HOLD,204.9,45.5,0.4761,,,,
2026-06-25,QQQ,トレンドフォロー,HOLD,716.38,47.84,1.5007,,,,
2026-06-25,SOFI,トレンドフォロー,HOLD,17.3,53.58,1.8004,,,,
2026-06-25,SOXL,トレンドフォロー,HOLD,252.61,54.06,24.9522,,,,
2026-06-25,SOXS,トレンドフォロー,HOLD,3.63,35.17,-59.3546,,,,
2026-06-25,SPXS,トレンドフォロー,HOLD,27.93,56.52,-0.8113,,,,
2026-06-25,SPY,トレンドフォロー,HOLD,734.3,44.55,0.222,,,,
2026-06-25,SQQQ,トレンドフォロー,HOLD,39.47,49.7,-8.9526,,,,
2026-06-25,TECL,トレンドフォロー,HOLD,210.65,47.05,4.3611,,,,
2026-06-25,TQQQ,トレンドフォロー,HOLD,74.95,45.6,0.9661,,,,
2026-06-25,TSLL,トレンドフォロー,HOLD,11.38,34.15,-15.7073,,,,
2026-06-25,TSM,トレンドフォロー,HOLD,434.99,51.19,4.1344,,,,
2026-06-25,UPRO,トレンドフォロー,HOLD,134.73,41.91,-1.2644,,,,
2026-06-25,AAPL,逆張り,HOLD,275.15,25.88,-5.9391,,,,
2026-06-25,AMAT,逆張り,HOLD,668.0,73.42,33.5097,,,,
2026-06-25,AMD,逆張り,HOLD,532.57,57.39,15.7736,,,,
2026-06-25,AMZN,逆張り,HOLD,227.01,30.64,-8.2502,,,,
2026-06-25,AVGO,逆張り,HOLD,378.91,41.85,-5.1513,,,,
2026-06-25,CLSK,逆張り,HOLD,15.87,44.09,2.6043,,,,
2026-06-25,COIN,逆張り,SELL,142.52,28.87,-17.7541,,,,
2026-06-25,FNGG,逆張り,HOLD,208.792,36.93,-7.5955,,,,
2026-06-25,GOOGL,逆張り,HOLD,343.71,32.05,-5.0791,,,,
2026-06-25,INTC,逆張り,HOLD,132.87,60.53,19.2555,,,,
2026-06-25,IWM,逆張り,HOLD,298.91,63.88,4.7837,,,,
2026-06-25,META,逆張り,HOLD,542.87,31.38,-8.9624,,,,
2026-06-25,MSFT,逆張り,HOLD,352.83,24.32,-11.9508,,,,
2026-06-25,MSTR,逆張り,HOLD,85.33,19.92,-36.6635,,,,
2026-06-25,MU,逆張り,HOLD,1213.5601,64.8,36.8514,,,,
2026-06-25,NUGT,逆張り,HOLD,118.15,36.23,-23.7547,,,,
2026-06-25,NVDA,逆張り,HOLD,195.74,36.01,-5.4494,,,,
2026-06-25,QCOM,逆張り,HOLD,204.9,45.5,0.4761,,,,
2026-06-25,QQQ,逆張り,HOLD,716.38,47.84,1.5007,,,,
2026-06-25,SOFI,逆張り,HOLD,17.3,53.58,1.8004,,,,
2026-06-25,SOXL,逆張り,HOLD,252.61,54.06,24.9522,,,,
2026-06-25,SOXS,逆張り,HOLD,3.63,35.17,-59.3546,,,,
2026-06-25,SPXS,逆張り,HOLD,27.93,56.52,-0.8113,,,,
2026-06-25,SPY,逆張り,HOLD,734.3,44.55,0.222,,,,
2026-06-25,SQQQ,逆張り,HOLD,39.47,49.7,-8.9526,,,,
2026-06-25,TECL,逆張り,HOLD,210.65,47.05,4.3611,,,,
2026-06-25,TQQQ,逆張り,HOLD,74.95,45.6,0.9661,,,,
2026-06-25,TSLL,逆張り,HOLD,11.38,34.15,-15.7073,,,,
2026-06-25,TSM,逆張り,SELL,434.99,51.19,4.1344,,,,
2026-06-25,UPRO,逆張り,HOLD,134.73,41.91,-1.2644,,,,
2026-06-26,AAPL,トレンドフォロー,SELL,283.78,38.54,-2.8472,,,,
2026-06-26,AMAT,トレンドフォロー,BUY,626.84,62.73,23.7569,,,,
2026-06-26,AMD,トレンドフォロー,HOLD,521.58,54.08,12.649,,,,
2026-06-26,AMZN,トレンドフォロー,SELL,232.69,38.86,-5.6806,,,,
2026-06-26,AVGO,トレンドフォロー,HOLD,365.02,37.21,-8.242,,,,
2026-06-26,CLSK,トレンドフォロー,HOLD,16.33,48.77,5.2919,,,,
2026-06-26,COIN,トレンドフォロー,HOLD,149.06,37.0,-13.3893,,,,
2026-06-26,FNGG,トレンドフォロー,SELL,212.612,39.95,-5.6331,,,,
2026-06-26,GOOGL,トレンドフォロー,SELL,337.39,28.39,-6.5132,,,,
2026-06-26,INTC,トレンドフォロー,HOLD,128.32,55.41,14.3256,,,,
2026-06-26,IWM,トレンドフォロー,HOLD,299.83,65.05,4.8451,,,,
2026-06-26,META,トレンドフォロー,HOLD,550.25,36.07,-7.3757,,,,
2026-06-26,MSFT,トレンドフォロー,SELL,372.97,40.59,-6.6094,,,,
2026-06-26,MSTR,トレンドフォロー,SELL,82.31,18.94,-37.7233,,,,
2026-06-26,MU,トレンドフォロー,BUY,1132.33,57.69,25.9893,,,,
2026-06-26,NUGT,トレンドフォロー,SELL,122.26,39.41,-20.2818,,,,
